Ensembl_ID	Gene_symbol	logFC	FDR	Comparison	LncBook ID	Type	Conservation	miRNA	GWAS	nearest PC
ENSG00000273487	ENSG00000273487	-3.19860158354207	5.36499550755901e-14	M1_vs_M2	HSALNG0005192	sense	Q50		Serum alanine aminotransferase measurement,Aspartate aminotransferase measurement,-	BTBD8
ENSG00000287252	ENSG00000287252	-4.89807251984706	6.54181252449869e-14	M1_vs_M2	HSALNG0048904	integenic	Not conserved	hsa-miR-6089		H2AC13
ENSG00000249942	ENSG00000249942	-5.48878849845619	8.19473207123022e-14	M1_vs_M2	HSALNG0148381	integenic	Not conserved	hsa-miR-6728-3p	Breast size,Susceptibility to pneumonia measurement,Dense area measurement; Mammographic density measurement	BTC
ENSG00000235027	PRADX	3.58466262646081	9.57352786703007e-14	M1_vs_M2	NA	NA	NA	NA	NA	KRTAP5-6
ENSG00000212719	LINC02693	2.49734087343426	1.58995155042617e-13	M1_vs_M2	HSALNG0115274	integenic	Not conserved	hsa-miR-612,hsa-miR-4268,hsa-miR-3670,hsa-miR-4486,hsa-miR-4492,hsa-miR-4514,hsa-miR-6870-5p,hsa-miR-6879-5p	Protein measurement,-	NATD1
ENSG00000273669	ENSG00000273669	-5.52428081463687	1.7174196847685e-13	M1_vs_M2	HSALNG0122476	integenic	Q50	hsa-miR-4650-5p,hsa-miR-4695-5p,hsa-miR-6763-5p	Total blood protein measurement; Insomnia,-	ZNF407
ENSG00000253286	ENSG00000253286	5.24913621578537	1.85550369904917e-13	M1_vs_M2	HSALNG0068229	anti_sense	Q50	hsa-miR-6829-5p	Electrocardiography; Pr interval; Atrial fibrillation,Qrs duration,Systolic blood pressure,Electrocardiography,-	FAM91A1
ENSG00000281183	NPTN-IT1	7.69755729430284	2.72938802883851e-13	M1_vs_M2	HSALNG0107117	sense	Q75			NPTN
ENSG00000283504	ENSG00000283504	7.59853829374592	2.74362746173618e-13	M1_vs_M2	HSALNG0062073	anti_sense	Q50	hsa-miR-6791-3p	Protein measurement,Parkinson's disease symptom measurement,Psoriasis; Inflammatory bowel disease; Ulcerative colitis; Ankylosing spondylitis; Crohn's disease; Sclerosing cholangitis,Gut microbiome measurement,Crohn's disease,Asparagine measurement,Uterine fibroid measurement,Chronic kidney disease; Diabetic nephropathy,Cardiovascular event measurement; Response to angiotensin-converting enzyme inhibitor; Response to angiotensin receptor blocker,-	EZH2
ENSG00000233695	GAS6-AS1	1.74497489274787	3.13063712039158e-13	M1_vs_M2	HSALNG0099627	anti_sense	Not conserved	hsa-miR-6721-5p		TMEM255B
ENSG00000266976	ENSG00000266976	2.3450850200944102	3.17298444696881e-13	M1_vs_M2	HSALNG0145715	integenic	Not conserved			VSTM2B
ENSG00000288947	ENSG00000288947	5.33994428263773	4.81513732071009e-13	M1_vs_M2	NA	NA	NA	NA	NA	TBX20
ENSG00000271913	TAGAP-AS1	2.2592532673758	5.08930635420196e-13	M1_vs_M2	HSALNG0054719	anti_sense	Q50	hsa-miR-485-5p,hsa-miR-4467,hsa-miR-4516,hsa-miR-4530,hsa-miR-3960,hsa-miR-4707-3p,hsa-miR-6791-5p,hsa-miR-6858-3p,hsa-miR-7108-3p,hsa-miR-7112-5p	Leukocyte count,Lymphocyte count,Myeloid white cell count; Celiac disease,Lipoprotein a measurement,Nicotine dependence symptom count,Autoimmune disease; Systemic lupus erythematosus; Celiac disease,Hypothyroidism,Leukocyte count; Neutrophil count,Neutrophil count; Leukocyte count; Neutrophil percentage of leukocytes; Eosinophil count; Granulocyte count,Eczema,Crohn's disease; Inflammatory bowel disease; Celiac disease,Rheumatoid arthritis; Crohn's disease,Gut microbiome measurement,Psoriasis; Ulcerative colitis; Ankylosing spondylitis; Crohn's disease; Rheumatoid arthritis; Sclerosing cholangitis,Celiac disease,Rheumatoid arthritis,Rheumatoid arthritis; Celiac disease,-,Systemic lupus erythematosus,Cognitive inhibition measurement,Eosinophil percentage of leukocytes	FNDC1
ENSG00000253177	ENSG00000253177	-3.77631161347113	6.21276508132321e-13	M1_vs_M2	HSALNG0066950	integenic	Q50		-	CIBAR1
ENSG00000240990	HOXA11-AS	-1.98534970977228	6.36519966459116e-13	M1_vs_M2	HSALNG0056865	anti_sense	Q90	hsa-miR-920,hsa-miR-4286,hsa-miR-3960,hsa-miR-4769-5p,hsa-miR-5197-3p,hsa-miR-6741-3p,hsa-miR-10394-3p	Ulcerative colitis,Bmi-adjusted waist circumference; Bmi-adjusted waist-hip ratio; Waist-hip ratio,Bmi-adjusted waist-hip ratio,Heel bone mineral density,Serum alanine aminotransferase measurement; Sex hormone-binding globulin measurement; Low density lipoprotein triglyceride measurement; Bmi-adjusted waist circumference; Body fat percentage; High density lipoprotein cholesterol measurement; Bmi-adjusted waist-hip ratio; Aspartate aminotransferase measurement,Diuretic use measurement,-	EVX1
ENSG00000243055	GK-AS1	7.54664282500245	6.41205145423459e-13	M1_vs_M2	HSALNG0151186	anti_sense	Q50	hsa-miR-619-5p	-	TAB3
ENSG00000267296	CEBPA-DT	-1.31085103927475	6.88836746720642e-13	M1_vs_M2	HSALNG0125425	integenic	Q50	hsa-miR-1303,hsa-miR-6764-5p	Bmi-adjusted waist circumference,Reticulocyte count; Reticulocyte measurement,-	CEBPG
ENSG00000236081	ELFN1-AS1	-3.01674633763032	8.48114927613192e-13	M1_vs_M2	HSALNG0055679	anti_sense	Not conserved	hsa-miR-4447		MAD1L1
ENSG00000253716	MINCR	-1.82053033481722	1.0472199156011799e-12	M1_vs_M2	HSALNG0069266	integenic	Not conserved	hsa-miR-4312,hsa-miR-4492		TOP1MT
ENSG00000274605	PCCA-DT	-1.36311639852084	1.0920178732150699e-12	M1_vs_M2	HSALNG0098967	integenic	Q50			ZIC5
ENSG00000229953	BCAN-AS2	-2.7124533916983	1.12045676731147e-12	M1_vs_M2	HSALNG0007612	anti_sense	Q75	hsa-miR-4722-5p,hsa-miR-6511a-3p	Blood protein measurement,-	NES
ENSG00000260997	ENSG00000260997	4.4198647658056	1.26183069975849e-12	M1_vs_M2	NA	NA	NA	NA	NA	MYO1G
ENSG00000291038	ENSG00000291038	-4.6637133631367	1.53664073468286e-12	M1_vs_M2	NA	NA	NA	NA	NA	APEX1
ENSG00000250831	ENSG00000250831	-3.93002617414696	1.7368467097760598e-12	M1_vs_M2	HSALNG0148928	integenic	Q75			MEF2C
ENSG00000291006	ENSG00000291006	-1.60374057986056	1.79238177157406e-12	M1_vs_M2	NA	NA	NA	NA	NA	TMEM14A
ENSG00000290838	NCF1B	7.5470775124049	2.55269074783095e-12	M1_vs_M2	HSALNG0058823	integenic	Not conserved	hsa-miR-619-5p		FKBP6
ENSG00000125462	MIR9-1HG	7.7041218234591	2.75047046068033e-12	M1_vs_M2	HSALNG0007588	sense	Not conserved			MEF2D
ENSG00000232197	ENSG00000232197	-2.43756937998713	2.8946629791444097e-12	M1_vs_M2	HSALNG0055420	integenic	Not conserved	hsa-miR-6883-5p,hsa-miR-6890-3p	Prostate carcinoma,-	FAM120B
ENSG00000289234	ZNF496-DT	1.03525390795302	3.18905857985218e-12	M1_vs_M2	HSALNG0012257	integenic	Not conserved	hsa-miR-7156-3p		NLRP3
ENSG00000177699	ENSG00000177699	1.96741073000292	3.5183318662864397e-12	M1_vs_M2	HSALNG0107519	anti_sense	Q90		Rr interval,-	MORF4L1
ENSG00000270372	ENSG00000270372	-2.40818782752813	3.64480342020544e-12	M1_vs_M2	HSALNG0069960	integenic	Not conserved		Lysophosphatidylcholine 22:6 measurement,Attention deficit hyperactivity disorder; Smoking behavior; Smoking status measurement; Substance abuse; Risk-taking behaviour; Antisocial behaviour measurement,Gut microbiome measurement,Wellbeing measurement,Venous thromboembolism,C-x-c motif chemokine 10 measurement,Spontaneous preterm birth,Smoking status measurement,-	PTPRD
ENSG00000290792	ENSG00000290792	1.5784798358564	3.67307376720277e-12	M1_vs_M2	HSALNG0006976	integenic	Not conserved			H2AC18
ENSG00000290880	ENSG00000290880	-3.18758880543798	4.08276838125592e-12	M1_vs_M2	NA	NA	NA	NA	NA	APBA2
ENSG00000273341	ENSG00000273341	2.86904020379444	4.61530489348659e-12	M1_vs_M2	HSALNG0059115	anti_sense	Q50	hsa-miR-4466,hsa-miR-7703	Body mass index,Gut microbiome measurement,Hba1c measurement,Hemoglobin a1 measurement,-	CCDC146
ENSG00000251301	LINC02384	7.57464716738108	5.0102295935616695e-12	M1_vs_M2	HSALNG0092162	integenic	Not conserved	hsa-miR-6089		MDM1
ENSG00000287335	ENSG00000287335	4.41634186519641	6.09918319656677e-12	M1_vs_M2	HSALNG0130592	integenic	Not conserved	hsa-miR-619-5p,hsa-miR-6089	Seasonality measurement,-	NCOA3
ENSG00000237596	ENSG00000237596	7.46503639111162	6.58870174560581e-12	M1_vs_M2	HSALNG0053689	anti_sense	Q50	hsa-miR-185-3p,hsa-miR-5572,hsa-miR-6763-5p	Hemoglobin measurement,Red blood cell distribution width,Erythrocyte count,Body height; Heel bone mineral density,Heel bone mineral density; Blood phosphate measurement,Heel bone mineral density,Age at menarche,Blood phosphate measurement,Alcoholic liver cirrhosis,Calcium measurement,Facial morphology measurement,Brcax breast cancer,Sphingomyelin 22:0 measurement,Aspartate aminotransferase measurement,Adolescent idiopathic scoliosis,Open-angle glaucoma,Glaucoma; Open-angle glaucoma; Intraocular pressure measurement,Intraocular pressure measurement,Diverticulitis,Response to corticosteroid; Response to synacthen; Cortisol measurement,Bipolar disorder; Body mass index,-	MTFR2
ENSG00000277283	ENSG00000277283	-2.57839693788585	6.58940793193426e-12	M1_vs_M2	HSALNG0094493	anti_sense	Not conserved	hsa-miR-1233-3p		BICDL1
ENSG00000225963	ENSG00000225963	2.52001366303979	7.59128854524799e-12	M1_vs_M2	HSALNG0022854	anti_sense	Q50	hsa-miR-6089,hsa-miR-6763-5p	Subcutaneous adipose tissue measurement,Metabolic rate measurement,Serum non-albumin protein measurement,Obsessive-compulsive disorder; Obsessive-compulsive symptom measurement,-	SP140
ENSG00000238164	TNFRSF14-AS1	1.23753318524129	9.21462016646972e-12	M1_vs_M2	HSALNG0000275	anti_sense	Q75	hsa-miR-505-5p,hsa-miR-619-5p,hsa-miR-3620-5p,hsa-miR-4481,hsa-miR-1343-3p,hsa-miR-5589-5p,hsa-miR-6751-3p,hsa-miR-6769a-3p,hsa-miR-6813-5p,hsa-miR-6852-5p	Eosinophil count,Rheumatoid arthritis,Eosinophil count; Eosinophil percentage of leukocytes,-	HES5
ENSG00000278058	ENSG00000278058	-2.97074374279331	9.66023368703147e-12	M1_vs_M2	HSALNG0112904	anti_sense	Q50	hsa-miR-7109-5p	Eosinophil count,Eosinophil count; Eosinophil percentage of leukocytes,Uric acid measurement,Uric acid measurement; Renal system measurement,-	WWOX
ENSG00000245105	A2M-AS1	-3.80794661634028	1.04439189440683e-11	M1_vs_M2	HSALNG0089113	anti_sense	Not conserved	hsa-miR-1228-5p,hsa-miR-4307,hsa-miR-3620-5p,hsa-miR-4505,hsa-miR-6090	-	KLRG1
ENSG00000254545	ENSG00000254545	-2.80049922537221	1.2123176305437799e-11	M1_vs_M2	HSALNG0002264	anti_sense	Q50	hsa-miR-1237-5p,hsa-miR-4498	-	HCRTR1
ENSG00000270673	YTHDF3-DT	-2.06374021570674	1.2457477033410099e-11	M1_vs_M2	HSALNG0065750	integenic	Not conserved	hsa-miR-4539,hsa-miR-5001-3p,hsa-miR-6746-3p		TTPA
ENSG00000235204	ENSG00000235204	-2.24383781606699	1.2738991099917599e-11	M1_vs_M2	HSALNG0074324	anti_sense	Q50		-	PSMB7
ENSG00000260804	LINC01963	-1.55168229261987	1.31278549116649e-11	M1_vs_M2	HSALNG0022112	integenic	Q50			XRCC5
ENSG00000241990	PRR34-AS1	-2.66536091260495	1.5004526598530897e-11	M1_vs_M2	HSALNG0135994	integenic	Q50	hsa-miR-920,hsa-miR-939-5p,hsa-miR-3620-5p,hsa-miR-4472,hsa-miR-4505,hsa-miR-1587,hsa-miR-3972,hsa-miR-4707-5p,hsa-miR-5587-3p,hsa-miR-5589-5p,hsa-miR-6775-3p	Birth weight,Wellbeing measurement; Dupuytren contracture,Alcohol use disorder measurement; Alcohol consumption measurement,Body weight,Body height; Body weight,Smoking status measurement,Attention deficit hyperactivity disorder; Bipolar disorder; Major depressive disorder; Autism spectrum disorder,-	PPARA
ENSG00000286004	ENSG00000286004	5.28278741275599	1.60651887298479e-11	M1_vs_M2	HSALNG0031856	anti_sense	Not conserved		Creatinine measurement; Glomerular filtration rate,-	MUC20
ENSG00000238045	MVP-DT	3.06333863819341	1.95169292292819e-11	M1_vs_M2	HSALNG0144898	anti_sense	Q90	hsa-miR-4745-3p		CDIPT
ENSG00000277978	ENSG00000277978	-2.35475032996946	2.11501574742376e-11	M1_vs_M2	HSALNG0112104	anti_sense	Q50	hsa-miR-4433a-3p,hsa-miR-4492,hsa-miR-4433b-3p	-	TK2
ENSG00000290427	ENSG00000290427	1.52912120862062	2.1578387134650002e-11	M1_vs_M2	HSALNG0123614	integenic	Not conserved		Susceptibility to chronic sinus infection measurement	MBD3L2B
ENSG00000269386	RAB11B-AS1	-1.8995376063836	2.6702779503848297e-11	M1_vs_M2	HSALNG0123735	anti_sense	Q90	hsa-miR-564,hsa-miR-619-5p,hsa-miR-4286,hsa-miR-4483,hsa-miR-4505,hsa-miR-6089,hsa-miR-6873-3p,hsa-miR-6895-5p	High density lipoprotein cholesterol measurement,Alcohol consumption measurement; Phospholipid measurement; Reticulocyte measurement; Red blood cell distribution width; Metabolic syndrome; Apolipoprotein a 1 measurement; Myocardial infarction; Alcohol drinking; Reticulocyte count; High density lipoprotein cholesterol measurement; Bmi-adjusted waist-hip ratio; Lipoprotein measurement; Blood metabolite measurement; Mean corpuscular volume; Coronary artery disease; Triglyceride measurement,Apolipoprotein a 1 measurement; High density lipoprotein cholesterol measurement,Triglyceride measurement,Mean corpuscular volume,Erythrocyte count,Mean corpuscular volume; Mean corpuscular hemoglobin,Total cholesterol measurement,Mean corpuscular volume; Mean corpuscular hemoglobin; Mean corpuscular hemoglobin concentration,Mean reticulocyte volume; Mean corpuscular volume,Triglyceride measurement; Apolipoprotein a 1 measurement; High density lipoprotein cholesterol measurement,Mean corpuscular hemoglobin; Red blood cell density measurement,Triglyceride measurement; Physical activity,Sleep duration; High density lipoprotein cholesterol measurement,-	KANK3
ENSG00000276170	ENSG00000276170	-5.25604463982082	2.9291800265022796e-11	M1_vs_M2	HSALNG0116158	intronic_antisense	Q50	hsa-miR-939-3p,hsa-miR-4312,hsa-miR-6812-3p	Red blood cell distribution width	SRCIN1
ENSG00000272512	ENSG00000272512	7.55435489745165	2.9563330810922696e-11	M1_vs_M2	HSALNG0000065	integenic	Not conserved		Apolipoprotein a 1 measurement,Parental longevity,-	HES4
ENSG00000266389	PIK3R5-DT	4.31253005410933	3.00459922216085e-11	M1_vs_M2	HSALNG0114479	integenic	Q75	hsa-miR-4492,hsa-miR-6810-3p,hsa-miR-6845-5p		NTN1
ENSG00000237803	LINC00211	-4.51264516621064	3.1115375306545e-11	M1_vs_M2	HSALNG0146448	integenic	Not conserved			CDC42EP3
ENSG00000255337	TMEM123-DT	5.0677643402997	3.3225367594129e-11	M1_vs_M2	HSALNG0086787	anti_sense	Not conserved	hsa-miR-7113-3p	-	BIRC2
ENSG00000233117	LINC00702	-1.07822772265083	3.46253583636398e-11	M1_vs_M2	HSALNG0075773	integenic	Q50	hsa-miR-4279,hsa-miR-4710	Anti-thyroglobulin antibody measurement,Biological sex,Body height,-	KLF6
ENSG00000180539	LINC02908	-1.11048986048172	3.4869600985677194e-11	M1_vs_M2	HSALNG0075339	anti_sense	Q50	hsa-miR-210-5p,hsa-miR-619-5p,hsa-miR-4308,hsa-miR-4270,hsa-miR-6752-3p	Leukocyte count,Lymphocyte count,-	PAXX
ENSG00000162888	C1orf147	2.76059163612886	3.75933520338338e-11	M1_vs_M2	NA	NA	NA	NA	NA	EIF2D
ENSG00000286333	ENSG00000286333	-4.5527647352887	4.3000254397416e-11	M1_vs_M2	HSALNG0102303	anti_sense	Q50	hsa-miR-4254	C-reactive protein measurement; Alkaline phosphatase measurement,C-reactive protein measurement; Sex hormone-binding globulin measurement; Alkaline phosphatase measurement; Testosterone measurement; Aspartate aminotransferase measurement,C-reactive protein measurement,Lysine measurement,-	DPF3
ENSG00000236778	INTS6-AS1	1.39880598833472	4.31316211372371e-11	M1_vs_M2	HSALNG0097177	anti_sense	Q75	hsa-miR-4447,hsa-miR-4516	-	WDFY2
ENSG00000226674	TEX41	1.67194626059614	4.41236209738559e-11	M1_vs_M2	HSALNG0019370	integenic	Q90	hsa-miR-619-5p,hsa-miR-4313,hsa-miR-4257,hsa-miR-4463,hsa-miR-6089,hsa-miR-6131,hsa-miR-6512-3p,hsa-miR-7150	Retinal nerve fibre layer thickness measurement; Retinal layer thickness measurement,Pr interval,Optic disc size measurement,Central corneal thickness; Neutrophil count; Intraocular pressure measurement; Leukocyte count; Monocyte count,Smoking initiation; Intraocular pressure measurement,Neutrophil count,Crohn's disease; Inflammatory bowel disease,Platelet count,Monocyte count,Urate measurement,Intelligence,Body weight; Body mass index,Mathematical ability,Breast carcinoma,Self reported educational attainment; Body mass index,Grip strength measurement,Smoking initiation,Hematocrit; Erythrocyte count,Hemoglobin measurement,Hematocrit,Triglyceride measurement,Hematocrit; Hemoglobin measurement; Chin morphology measurement; Balding measurement,Diastolic blood pressure,Facial morphology measurement,Body height,Hemoglobin measurement; Diastolic blood pressure,Reaction time measurement,Alopecia; Smoking behavior,Risk-taking behaviour; Arterial stiffness measurement,Hematocrit; Hemoglobin measurement,Electrocardiography,Skin aging measurement,Red blood cell density measurement; Erythrocyte count,Heel bone mineral density,Mean arterial pressure,Leukocyte count,Risk-taking behaviour,Atrial fibrillation,Blood phosphate measurement,Systolic blood pressure,Cortical surface area measurement,Lobe attachment; Myeloid white cell count,Arterial stiffness measurement,Neuroimaging measurement; Myeloid white cell count; Cortical thickness,Peak expiratory flow; Fev/fec ratio,Cortical thickness,Self reported educational attainment,Fev/fec ratio,Coronary artery disease,Smoking behavior,Hemorrhoid,Aortic stenosis,Antithrombotic agent use measurement,Creatinine measurement,Lobe attachment,Diet measurement,Protein measurement,Body mass index,Hypermetropia; Myopia,Psoriasis; Ulcerative colitis; Ankylosing spondylitis; Crohn's disease; Sclerosing cholangitis,Cortical surface area measurement; Neuroimaging measurement; Brain measurement,Aortic stenosis; Aortic valve calcification,Response to antihypertensive drug; Left ventricular mass,-	ARHGAP15
ENSG00000233539	ENSG00000233539	7.4344397034586	4.4252854409142894e-11	M1_vs_M2	HSALNG0057793	integenic	Not conserved		Response to diisocyanate,Glomerular filtration rate,Uric acid measurement,Lobe attachment,Igf-1 measurement,Igfbp-3 measurement; Igf-1 measurement,Glomerular filtration rate; Thyroid stimulating hormone measurement; Blood urea nitrogen measurement; Creatinine measurement; Igfbp-3 measurement; Urate measurement,Blood urea nitrogen measurement; Glomerular filtration rate,Cytokine measurement,Comparative body size at age 10, self-reported	TNS3
ENSG00000273382	TMEM167B-DT	-1.71760077612025	4.7211602954446e-11	M1_vs_M2	HSALNG0005853	anti_sense	Q75	hsa-miR-619-5p	Apolipoprotein b measurement,Leukocyte count,-	TAF13
ENSG00000289007	ENSG00000289007	1.64816231957855	5.974760784526169e-11	M1_vs_M2	HSALNG0136377	integenic	Not conserved	hsa-miR-370-3p,hsa-miR-1228-5p,hsa-miR-6769b-5p		DHRSX
ENSG00000277511	ENSG00000277511	2.40500024167237	6.151755964813979e-11	M1_vs_M2	HSALNG0115754	integenic	Not conserved	hsa-miR-6089,hsa-miR-7847-3p	-	RHOT1
ENSG00000288018	ENSG00000288018	-1.79957809750915	6.258001345041139e-11	M1_vs_M2	HSALNG0086321	integenic	Not conserved		-	TYR
ENSG00000287407	ENSG00000287407	-1.23130108912291	6.974278666423959e-11	M1_vs_M2	HSALNG0055418	integenic	Not conserved	hsa-miR-920,hsa-miR-6848-3p	Intraocular pressure measurement,Glaucoma; Intraocular pressure measurement,Prostate carcinoma,-	DLL1
ENSG00000281404	LINC01176	1.48119341301295	7.645881835931069e-11	M1_vs_M2	HSALNG0149630	sense	Not conserved			NA
ENSG00000231407	GORAB-AS1	7.41088729473519	8.29851413004515e-11	M1_vs_M2	HSALNG0008377	anti_sense	Q50	hsa-miR-5011-3p,hsa-miR-8485	Bmi-adjusted waist-hip ratio,Adolescent idiopathic scoliosis,Bmi-adjusted waist circumference,Soluble triggering receptor expressed on myeloid cells 2 measurement,-,Androgenetic alopecia	KIFAP3
ENSG00000229334	TMEM44-AS2	-2.60755976299924	8.459708729637e-11	M1_vs_M2	HSALNG0031749	anti_sense	Not conserved		Progranulin measurement	FAM43A
ENSG00000245937	SLC12A2-DT	-1.51335987333297	9.003573681628959e-11	M1_vs_M2	HSALNG0044716	anti_sense	Q50	hsa-miR-140-3p,hsa-miR-4691-3p	Facial hair thickness measurement,Red blood cell distribution width; Apolipoprotein a 1 measurement; Myeloid white cell count; High density lipoprotein cholesterol measurement; Bmi-adjusted waist-hip ratio; Skin and soft tissue staphylococcus aureus infection,Serum alanine aminotransferase measurement; Sex hormone-binding globulin measurement; Low density lipoprotein triglyceride measurement; Body fat percentage; Waist-hip ratio; Total blood protein measurement; High density lipoprotein cholesterol measurement; Appendicular lean mass; Vital capacity; Aspartate aminotransferase measurement,Lean body mass,Systolic blood pressure,Varicose veins; Sex hormone-binding globulin measurement; Fev/fec ratio; High density lipoprotein cholesterol measurement; Serum albumin measurement,Red blood cell distribution width,Body height,Lymphocyte percentage of leukocytes; Lymphocyte count; Bmi-adjusted waist circumference; Nicotine dependence symptom count; Neutrophil percentage of leukocytes; Platelet-to-lymphocyte ratio,Serum alanine aminotransferase measurement; Appendicular lean mass,Bmi-adjusted waist-hip ratio,Body fat distribution; Lymphocyte count; Red blood cell distribution width,Calcium measurement; Sex hormone-binding globulin measurement; Serum albumin measurement; Red blood cell distribution width,Breast carcinoma,-	FBN2
ENSG00000265688	MILIP	-1.64308632636527	9.0043052021856e-11	M1_vs_M2	HSALNG0119342	integenic	Not conserved	hsa-miR-5585-3p	-	NPB
ENSG00000267262	ENSG00000267262	-3.15499986352518	9.016322411628989e-11	M1_vs_M2	HSALNG0123520	anti_sense	Q75	hsa-miR-619-5p	-	ACSBG2
ENSG00000286680	ENSG00000286680	-1.61831166998644	9.77323411598057e-11	M1_vs_M2	HSALNG0051066	integenic	Q50	hsa-miR-612,hsa-miR-4486	Unipolar depression,Ccl5 measurement,Age-related hearing impairment; Glucose metabolism measurement,-	ADGRB3
ENSG00000227741	ENSG00000227741	2.46129351589322	1.09455129704563e-10	M1_vs_M2	HSALNG0007819	anti_sense	Q90	hsa-miR-1227-5p,hsa-miR-4483,hsa-miR-3960,hsa-miR-6846-5p,hsa-miR-7109-5p	-	DCAF8
ENSG00000257551	HLX-AS1	2.94478461524408	1.1225256118036601e-10	M1_vs_M2	HSALNG0010765	anti_sense	Q90	hsa-miR-23a-5p,hsa-miR-6735-3p	Heart failure,Body height,Heel bone mineral density,Apolipoprotein b measurement,Urate measurement,Serum albumin measurement,Monocyte count,Neutrophil percentage of leukocytes,Leukocyte count,Granulocyte percentage of myeloid white cells; Monocyte percentage of leukocytes,Eosinophil count; Basophil count,Lymphocyte count,Neutrophil count,Fetal hemoglobin measurement,C-reactive protein measurement; Vital capacity,C-reactive protein measurement; Total cholesterol measurement,-	RAB3GAP2
ENSG00000232104	RFX3-DT	2.00908975999814	1.24388333435887e-10	M1_vs_M2	HSALNG0069687	integenic	Q75			KCNV2
ENSG00000245556	SCAMP1-AS1	1.32670497467167	1.39785374378588e-10	M1_vs_M2	HSALNG0042878	integenic	Q50	hsa-miR-619-5p		AP3B1
ENSG00000287203	ENSG00000287203	-4.47168177180286	1.51084535609555e-10	M1_vs_M2	HSALNG0045515	integenic	Not conserved	hsa-miR-619-5p	Diabetic retinopathy	FGF1
ENSG00000245571	FAM111A-DT	1.62301142365909	1.59630599416447e-10	M1_vs_M2	HSALNG0084388	anti_sense	Not conserved	hsa-miR-532-3p,hsa-miR-6089	Prostate carcinoma	MPEG1
ENSG00000289296	ENSG00000289296	7.32349384488247	1.87732327984856e-10	M1_vs_M2	HSALNG0146266	integenic	Q50			SP9
ENSG00000278133	ENSG00000278133	-1.38877293302355	1.90234334384196e-10	M1_vs_M2	HSALNG0110822	sense	Q90	hsa-miR-4640-3p,hsa-miR-6089,hsa-miR-7704	Smoking behavior; Body mass index,Anxiety; Family history of alzheimer’s disease,-	KAT8
ENSG00000246859	STARD4-AS1	2.31377332001302	1.98819662547348e-10	M1_vs_M2	HSALNG0044138	integenic	Not conserved			CAMK4
ENSG00000253477	ENSG00000253477	3.77179199723439	2.13942901863521e-10	M1_vs_M2	HSALNG0067527	anti_sense,sense	Q90	hsa-miR-1233-5p,hsa-miR-6089,hsa-miR-6726-3p,hsa-miR-6748-3p,hsa-miR-7150,hsa-miR-8485	-	NA
ENSG00000275278	ENSG00000275278	-3.31310419074732	2.20623869545754e-10	M1_vs_M2	HSALNG0090086	anti_sense	Q50	hsa-miR-3960,hsa-miR-6744-3p,hsa-miR-4433b-3p	Fructose measurement; Glucose measurement; Galactose measurement,-	ERGIC2
ENSG00000232788	ITGA6-AS1	-3.31285552198927	2.24504088888255e-10	M1_vs_M2	HSALNG0020385	anti_sense	Q90	hsa-miR-320a-5p,hsa-miR-920,hsa-miR-6089,hsa-miR-6749-5p,hsa-miR-6784-5p,hsa-miR-6808-5p,hsa-miR-6846-5p	[pyruvate dehydrogenase acetyl-transferring] kinase isozyme 1, mitochondrial measurement,Eosinophil count,-	DLX2
ENSG00000260853	NFATC2IP-AS1	2.56144081891338	2.3502010876292e-10	M1_vs_M2	HSALNG0110548	anti_sense	Q75		Intelligence,Total blood protein measurement; Intelligence,Hemoglobin measurement; Serum non-albumin protein measurement,Hemoglobin measurement,-	RABEP2
ENSG00000290994	FAM86C2P	-2.38001692590969	2.67679705307181e-10	M1_vs_M2	HSALNG0085186	integenic	Not conserved	hsa-miR-619-5p	Hair colour measurement,Bmi-adjusted waist circumference,Bmi-adjusted waist circumference; Bmi-adjusted hip circumference,Bmi-adjusted hip circumference,Body height,Interleukin 18 measurement,Qrs duration,Sex interaction measurement,-	ALDH3B2
ENSG00000248927	ENSG00000248927	1.94776463237317	2.71770379566775e-10	M1_vs_M2	HSALNG0044434	sense	Q90		Self reported educational attainment,Mathematical ability,Fev/fec ratio,-	PRR16
ENSG00000246375	PPM1K-DT	7.3872495419815	3.0510323914828e-10	M1_vs_M2	HSALNG0035747	anti_sense	Q50	hsa-miR-6089	Urate measurement,Serum metabolite measurement,Metabolite measurement; Blood metabolite measurement; Coronary artery calcification; Amino acid measurement,Bipolar disorder,Serum metabolite measurement; Amino acid measurement,Gout; Urate measurement,Blood metabolite measurement; Breast carcinoma,Gout,Protein measurement; Blood metabolite measurement; Amino acid measurement,-	HERC6
ENSG00000270112	ST8SIA5-DT	-3.1528733055042	3.09756811918388e-10	M1_vs_M2	HSALNG0121346	anti_sense	Q75	hsa-miR-4667-3p,hsa-miR-6089,hsa-miR-6803-5p	Adolescent idiopathic scoliosis,-	KATNAL2
ENSG00000285533	RELA-DT	-1.98578015852118	3.26696944143833e-10	M1_vs_M2	HSALNG0084930	anti_sense	Q50	hsa-miR-30b-3p,hsa-miR-619-5p,hsa-miR-762,hsa-miR-665,hsa-miR-4508,hsa-miR-6086	Urate measurement,Heel bone mineral density,Platelet count,-	SIPA1
ENSG00000261220	ST3GAL1-DT	-1.45508339128024	3.3529059766519403e-10	M1_vs_M2	HSALNG0068753	integenic	Q75	hsa-miR-6746-3p	-	CCN4
