Ensembl_ID	Gene_symbol	logFC	FDR	Comparison	LncBook ID	Type	Conservation	miRNA	GWAS	nearest PC
ENSG00000226824	ENSG00000226824	2.06298867527743	8.433203674644521e-9	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0058615	sense	Q50	hsa-miR-149-3p,hsa-miR-619-5p,hsa-miR-4441,hsa-miR-4667-3p,hsa-miR-6089,hsa-miR-6873-3p	-	RABGEF1
ENSG00000287252	ENSG00000287252	-4.38858577721385	1.17149104781921e-8	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0048904	integenic	Not conserved	hsa-miR-6089		H2AC13
ENSG00000256262	USP30-AS1	2.34584296398245	2.62425875185913e-8	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0093872	anti_sense	Not conserved	hsa-miR-4467,hsa-miR-3960	Platelet-to-lymphocyte ratio; Platelet count; Platelet crit,-	SVOP
ENSG00000287543	ENSG00000287543	3.32403359126195	2.88313286633459e-8	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0144564	anti_sense	Q50		Bmi-adjusted hip circumference,-	GOLGA6A
ENSG00000228318	ENSG00000228318	8.00186588369422	4.33304559303251e-8	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0133209	anti_sense,sense	Not conserved	hsa-miR-1268b,hsa-miR-6089	Serum alanine aminotransferase measurement,3-hydroxypropylmercapturic acid measurement,Atrial fibrillation; Diastolic blood pressure; Ventricular rate measurement; Diabetes mellitus; Heart failure; Cancer; Body mass index; Stroke; Total cholesterol measurement; Systolic blood pressure; Mortality; High density lipoprotein cholesterol measurement; Triglyceride measurement; Hematocrit; Glucose measurement; Coronary artery disease,-	TMPRSS2
ENSG00000240859	LINC03014	-1.94257752647061	4.3960113359412e-8	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0055497	integenic	Not conserved	hsa-miR-4447,hsa-miR-4478,hsa-miR-6784-5p,hsa-miR-6808-5p	-	FAM20C
ENSG00000214894	LINC00243	5.87622431095316	6.66239238920294e-8	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0049199	integenic	Not conserved	hsa-miR-619-5p,hsa-miR-6744-3p	Breast carcinoma,Mean platelet volume,Sleep duration,Cutaneous lupus erythematosus,Intelligence,Angina pectoris,Bmi-adjusted waist-hip ratio,Response to vaccine,Bmi-adjusted hip circumference,Reticulocyte count,Autoimmune thyroid disease; Bipolar disorder,Age-related macular degeneration,Reaction time measurement,Decreased fine motor function,17-hydroxyprogesterone measurement,Cytokine measurement,Protein measurement; Bmi-adjusted hip circumference,Bmi-adjusted hip circumference; Arterial stiffness measurement,Susceptibility to cold sores measurement,Susceptibility to plantar warts measurement,Susceptibility to chickenpox measurement,Susceptibility to shingles measurement,Autism spectrum disorder,Serum igg glycosylation measurement,Response to candesartan,Rosacea severity measurement,Cervical carcinoma,Eosinophil count,Glomerular filtration rate,Susceptibility to urinary tract infection measurement,Tonsillectomy risk measurement,Qrs amplitude; Qrs complex,Mosquito bite reaction size measurement; Mosquito bite reaction itch intensity measurement,-	IER3
ENSG00000288767	ENSG00000288767	5.11775981846604	1.70353122932494e-7	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0096284	integenic	Not conserved			RFC3
ENSG00000230438	SERPINB9P1	4.3270350564593	1.94341928582999e-7	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0047525	integenic	Not conserved			SERPINB9
ENSG00000217825	ENSG00000217825	7.64643619773646	2.23371240166825e-7	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0062556	integenic	Not conserved	hsa-miR-3065-3p		PAXIP1
ENSG00000271133	ITGB8-AS1	5.68362182863737	2.56457554560033e-7	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0056485	anti_sense	Q90	hsa-miR-5572,hsa-miR-7113-3p	-	MACC1
ENSG00000269959	SPACA6-AS1	5.7319788911253	3.14146746946614e-7	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0127249	anti_sense	Q75		Calcium measurement,Body height,-	HAS1
ENSG00000291114	SIGLEC17P	-2.10746863838383	3.56936196070431e-7	LPS_Whole_Cell_vs_Control_Whole_Cell	NA	NA	NA	NA	NA	SIGLEC7
ENSG00000281103	TRG-AS1	1.1973896436342	3.78069709573618e-7	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0057335	integenic	Not conserved			STARD3NL
ENSG00000273033	LINC02035	-1.16645656117104	5.93223389894581e-7	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0028514	integenic	Q75		Protein measurement,-	SLC49A4
ENSG00000233058	ATP13A3-DT	2.19784298702766	6.81545945285109e-7	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0031735	anti_sense	Q50	hsa-miR-619-5p,hsa-miR-4294	Lean mass-adjusted fat body mass; Femoral neck bone mineral density,3-hydroxypropylmercapturic acid measurement,-	FAM43A
ENSG00000224660	SH3BP5-AS1	1.19878090519665	7.6209028812915e-7	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0024394	anti_sense	Q90		-	CAPN7
ENSG00000255197	ENSG00000255197	-1.22367652209519	8.18138028317723e-7	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0143174	anti_sense	Q90		Alcohol consumption measurement	SPI1
ENSG00000276649	ENSG00000276649	2.50581537096235	8.48055823059446e-7	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0128155	anti_sense	Q75	hsa-miR-361-3p,hsa-miR-762,hsa-miR-4710,hsa-miR-5008-5p,hsa-miR-6845-3p	Uridine diphosphate galactose measurement; Uridine diphosphate glucose measurement,-	PDYN
ENSG00000225194	LINC00092	-2.27769864181289	8.92146240335273e-7	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0073016	anti_sense	Q75	hsa-miR-1268b	Lymphocyte count,-	HSD17B3
ENSG00000233016	SNHG7	-1.35990850647708	9.06143829811692e-7	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0075291	anti_sense	Q90	hsa-miR-6089,hsa-miR-6829-3p	Body height,-	NA
ENSG00000286248	ENSG00000286248	2.38828182056903	1.08700486549221e-6	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0094569	anti_sense	Not conserved	hsa-miR-1268b	Interleukin-8 measurement; C-reactive protein measurement; Chronic obstructive pulmonary disease,C-reactive protein measurement,C-reactive protein measurement; Serum gamma-glutamyl transferase measurement,-	CAMKK2
ENSG00000272625	ENSG00000272625	2.9284995389417	1.37431121963288e-6	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0119665	anti_sense,sense	Q75	hsa-miR-4520-5p	-	EMILIN2
ENSG00000234771	SLC25A25-AS1	-2.5428216841901	1.72069690618246e-6	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0074573	anti_sense	Q90	hsa-miR-328-5p,hsa-miR-1228-5p,hsa-miR-3714,hsa-miR-2392,hsa-miR-6803-5p	-	PTGES2
ENSG00000244586	WNT5A-AS1	5.49026671589864	1.93226031176361e-6	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0147531	anti_sense	Q90	hsa-miR-7108-3p	-	CACNA2D3
ENSG00000274213	ENSG00000274213	2.86661577095804	2.0599332874673e-6	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0117605	integenic	Not conserved	hsa-miR-500b-3p	-	DGKE
ENSG00000261644	CYLD-AS1	1.98467462353907	2.11417285931514e-6	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0111361	anti_sense	Q50	hsa-miR-6089,hsa-miR-8485	Psoriasis; Inflammatory bowel disease; Ulcerative colitis; Ankylosing spondylitis; Crohn's disease; Sclerosing cholangitis,Psoriasis; Ulcerative colitis; Ankylosing spondylitis; Crohn's disease; Sclerosing cholangitis,-	SNX20
ENSG00000291233	ENSG00000291233	2.1179585775143	2.12792995490371e-6	LPS_Whole_Cell_vs_Control_Whole_Cell	NA	NA	NA	NA	NA	NBPF9
ENSG00000285906	ENSG00000285906	1.54951494386704	2.23785456131307e-6	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0024144	anti_sense	Q50	hsa-miR-363-5p,hsa-miR-619-5p,hsa-miR-1233-5p,hsa-miR-1303,hsa-miR-4266,hsa-miR-6089	Bmi-adjusted hip circumference,Blood urea nitrogen measurement,Appendicular lean mass,Pulse pressure measurement; Diastolic blood pressure; Systolic blood pressure,Lean body mass; Bone measurement; Fat body mass	VGLL4
ENSG00000223923	TNS1-AS1	4.70459281880197	2.26971047573744e-6	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0022218	anti_sense	Q50	hsa-miR-30b-3p,hsa-miR-4265,hsa-miR-6873-3p	Cognitive decline measurement,-	RUFY4
ENSG00000235897	TM4SF19-AS1	1.76055300288727	2.47303227870364e-6	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0031920	anti_sense	Q75	hsa-miR-6809-3p,hsa-miR-8485	C-reactive protein measurement,Mean corpuscular hemoglobin,-	SLC51A
ENSG00000230647	ENSG00000230647	7.43751251209673	2.80133030102285e-6	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0145008	integenic	Q75	hsa-miR-619-5p	Heel bone mineral density,-	HS3ST3B1
ENSG00000223901	ENSG00000223901	4.0736322648663	3.22762503434344e-6	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0133720	anti_sense	Q50		-	YBEY
ENSG00000256234	ITPR2-AS1	1.81352570284663	4.19504930098181e-6	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0089971	anti_sense,sense	Q50		Bmi-adjusted waist circumference; Bmi-adjusted hip circumference; Bmi-adjusted waist-hip ratio,Hair morphology measurement,Leukocyte count; Lymphocyte count; Bmi-adjusted waist-hip ratio,Bmi-adjusted waist-hip ratio,Cup-to-disc ratio measurement,Balding measurement,Thrombin-antithrombin complex measurement,Bmi-adjusted waist circumference; Bmi-adjusted waist-hip ratio,Bmi-adjusted waist circumference,Alopecia; Androgenetic alopecia; Heel bone mineral density,Alopecia; Androgenetic alopecia; Balding measurement,Alopecia,Endometrial carcinoma,Mammographic density measurement,Bmi-adjusted waist circumference; Bmi-adjusted hip circumference; Physical activity measurement,Systolic blood pressure,High density lipoprotein cholesterol measurement,Bmi-adjusted hip circumference,Lymphocyte count,Bmi-adjusted waist circumference; Waist-hip ratio; Body fat percentage; Physical activity measurement; Reticulocyte count; High density lipoprotein cholesterol measurement; Bmi-adjusted waist-hip ratio; Triglyceride measurement; Reticulocyte measurement; Renal cell carcinoma,Heel bone mineral density,Serum alanine aminotransferase measurement; Waist-hip ratio,Sex hormone-binding globulin measurement; Heel bone mineral density; Bmi-adjusted hip circumference; Physical activity measurement; Bmi-adjusted waist-hip ratio; Triglyceride measurement,Triglyceride measurement,Sex hormone-binding globulin measurement,Body height,Cardiovascular disease,Alkaline phosphatase measurement; Total cholesterol measurement; Low density lipoprotein cholesterol measurement; Reticulocyte count; High density lipoprotein cholesterol measurement; Triglyceride measurement,Sex interaction measurement; Age at assessment; Bmi-adjusted waist-hip ratio,Bmi-adjusted waist circumference; Sex interaction measurement; Waist-hip ratio; Physical activity measurement; Bmi-adjusted hip circumference; Age at assessment; Smoking behavior; Bmi-adjusted waist-hip ratio,Bmi-adjusted hip circumference; Bmi-adjusted waist-hip ratio,Serum alanine aminotransferase measurement; High density lipoprotein cholesterol measurement; Bmi-adjusted waist-hip ratio; Physical activity measurement,Serum alanine aminotransferase measurement,Waist-hip ratio; Alkaline phosphatase measurement,Dense area measurement; Mammographic density measurement,Response to oxcarbazepine; Oxcarbazepine-induced hyponatremia; Carbamazepine-induced hyponatremia; Response to carbamazepine,-,Cognitive impairment measurement	ITPR2
ENSG00000221949	LINC01465	2.48190852178929	4.83421258387743e-6	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0143651	integenic	Q75	hsa-miR-4447	-	PPM1H
ENSG00000244879	GABPB1-AS1	-1.26012725072584	5.01166340555683e-6	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0105872	anti_sense,sense	Q90	hsa-miR-619-5p,hsa-miR-4505	Superior frontal gyrus volume measurement,Adolescent idiopathic scoliosis,Testosterone measurement,Platelet crit,Breast carcinoma,Fev/fec ratio,Body height,Blood phosphate measurement,-	USP8
ENSG00000289485	ENSG00000289485	5.39003331707732	5.75792319823588e-6	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0116006	anti_sense	Not conserved		C-c motif chemokine 3 measurement,Blood protein measurement,Clopidogrel metabolite measurement,Visual perception measurement,Protein measurement,Refractive error; Ccl4 measurement; Blood protein measurement; Age at onset; Myopia	TBC1D3B
ENSG00000248727	LINC01948	-2.56285270887731	6.85251025762855e-6	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0041950	integenic	Not conserved		Macula measurement,High density lipoprotein cholesterol measurement,Bmi-adjusted waist-hip ratio,Bmi-adjusted waist circumference,Glucose measurement,Glaucoma; Open-angle glaucoma,Bmi-adjusted waist circumference; Bmi-adjusted waist-hip ratio,-	ANKRD55
ENSG00000212694	LINC01089	-1.43744151973831	8.97609661705569e-6	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0094605	anti_sense,sense	Q90	hsa-miR-525-3p,hsa-miR-524-3p,hsa-miR-762,hsa-miR-3692-5p,hsa-miR-4433a-3p,hsa-miR-4472,hsa-miR-3155b,hsa-miR-4787-5p,hsa-miR-5581-5p,hsa-miR-5787,hsa-miR-6763-5p,hsa-miR-6803-5p,hsa-miR-4433b-3p	Leukocyte count; Neutrophil count; Myeloid white cell count; Platelet crit,Mean platelet volume,Eosinophil count,-	RHOF
ENSG00000247828	TMEM161B-DT	-1.46813855516418	9.81817059552268e-6	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0043363	integenic	Q90	hsa-miR-4438		RASA1
ENSG00000286153	ENSG00000286153	2.04716895739339	1.22423290366305e-5	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0132875	anti_sense	Not conserved		Erythrocyte count; Response to vaccine; Mean corpuscular hemoglobin; Cognitive decline measurement; Monocyte percentage of leukocytes,Balding measurement,Alopecia,Eosinophil count,Monocyte count,-	CLIC6
ENSG00000289526	ENSG00000289526	2.91641611371267	1.45625521695079e-5	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0083600	anti_sense	Q50		Covid-19,Uterine fibroid,Heel bone mineral density,Systemic lupus erythematosus,Systemic lupus erythematosus; Heel bone mineral density,Uterine fibroid; Bone density,Hip bone mineral density,Sex hormone-binding globulin measurement,Triglyceride measurement; Response to hydrochlorothiazide,-	APIP
ENSG00000273129	PACERR	5.54081708726335	1.62783610504658e-5	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0009103	integenic	Not conserved	hsa-miR-3960	-	PLA2G4A
ENSG00000275294	LINC02340	7.18190857653902	1.72925857390422e-5	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0095919	integenic	Q50		Creatinine measurement; Serum gamma-glutamyl transferase measurement; Glomerular filtration rate,Glomerular filtration rate,Aspartate aminotransferase measurement,Serum gamma-glutamyl transferase measurement,Creatinine measurement,-	USP12
ENSG00000251194	ENSG00000251194	2.89907211898556	1.75589389961724e-5	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0083609	sense	Q50			CD44
ENSG00000198496	NBR2	-1.85849328964242	1.76374632602804e-5	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0116616	anti_sense	Not conserved	hsa-miR-619-5p,hsa-miR-6089	Age at menopause,Neutrophil count,-	NBR1
ENSG00000289039	ENSG00000289039	3.97116056312833	1.87759657611261e-5	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0081853	integenic	Not conserved	hsa-miR-1225-3p,hsa-miR-4492	Microglial activation measurement	ADGRA1
ENSG00000290862	NMRAL2P	1.66612634834213	2.00893732560927e-5	LPS_Whole_Cell_vs_Control_Whole_Cell	NA	NA	NA	NA	NA	SENP2
ENSG00000215458	AATBC	-2.46490873414373	2.03913878920721e-5	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0133454	anti_sense	Not conserved	hsa-miR-6089	-	CSTB
ENSG00000254837	LIPT2-AS1	-3.40762835253659	2.08862058566984e-5	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0143021	sense	Not conserved			POLD3
ENSG00000205930	C21orf62-AS1	-7.26548168388097	2.27776508220396e-5	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0132731	integenic	Q90		Tea consumption measurement,-	OLIG2
ENSG00000291033	TXLNGY	-1.40148670667395	2.51693987813337e-5	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0141378	integenic	Not conserved	hsa-miR-363-5p		EIF1AY
ENSG00000250274	ENSG00000250274	5.22090643655958	2.65057085103839e-5	LPS_Whole_Cell_vs_Control_Whole_Cell	NA	NA	NA	NA	NA	LCP2
ENSG00000287733	ENSG00000287733	1.88031186277342	2.66508511871339e-5	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0061536	integenic	Not conserved	hsa-miR-4761-3p	Monocyte count	TMEM140
ENSG00000231233	CFAP58-DT	2.27889646419278	2.83825710221933e-5	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0080427	integenic	Q50			ITPRIP
ENSG00000205181	LINC00654	-1.70195587898057	2.96411229664198e-5	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0128395	integenic	Q50	hsa-miR-30b-3p,hsa-miR-4505,hsa-miR-5004-5p,hsa-miR-6089,hsa-miR-6500-5p,hsa-miR-6510-5p,hsa-miR-6776-5p,hsa-miR-7110-3p,hsa-miR-7150	Microglial activation measurement,Apolipoprotein b measurement,-	GPCPD1
ENSG00000278330	ENSG00000278330	-3.33386730730741	2.98869006816112e-5	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0122607	anti_sense	Not conserved		-	GALR1
ENSG00000278546	ENSG00000278546	5.36341709919965	3.12265386924947e-5	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0115707	integenic	Q90		Heel bone mineral density,Body height,Human papilloma virus infection,Myocardial infarction,Systolic blood pressure,Balding measurement,Hippocampal volume,Pulse pressure measurement,Prostate carcinoma,Eosinophil count,Diet measurement; Body mass index,Covid-19; Pneumonia,Coronary artery disease,-	RAB11FIP4
ENSG00000231858	STAT4-AS1	7.07721565198807	3.16478497388637e-5	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0021145	anti_sense	Q75	hsa-miR-3666	-	GLS
ENSG00000258667	HIF1A-AS3	3.58443731232271	3.84535064524866e-5	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0101781	anti_sense	Q50	hsa-miR-619-5p	-	TMEM30B
ENSG00000287188	ENSG00000287188	6.95795797525272	5.39144434610636e-5	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0038414	anti_sense	Q50		-	DDX60
ENSG00000268812	LIF-AS2	6.99773144321934	5.61757954132551e-5	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0134872	anti_sense	Q90	hsa-miR-3178	-	HORMAD2
ENSG00000231811	ENSG00000231811	2.51869816630049	5.63918780723685e-5	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0047724	integenic	Not conserved	hsa-miR-4447		ECI2
ENSG00000269834	ZNF528-AS1	-2.35823652602291	5.98034526150197e-5	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0127314	integenic	Not conserved	hsa-miR-619-5p,hsa-miR-1268b	-	ZNF83
ENSG00000270069	MIR222HG	2.41316986723598	5.98565108855469e-5	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0137593	integenic	Q90	hsa-miR-574-5p,hsa-miR-1343-3p,hsa-miR-6803-5p,hsa-miR-6873-3p,hsa-miR-9899	Body height; Inguinal hernia; Body weight	DIPK2B
ENSG00000242474	LINC03015	-1.94954404803536	6.13290240189096e-5	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0055495	integenic	Not conserved		-	PDGFA
ENSG00000232098	ZNF584-DT	-2.51229586232587	6.23477723546171e-5	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0127962	anti_sense	Not conserved		Mean platelet volume,-	ZNF837
ENSG00000273124	ENSG00000273124	6.87219481730066	6.27930027335967e-5	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0079637	integenic	Q50	hsa-miR-4650-5p,hsa-miR-6132,hsa-miR-6763-5p	Fibroblast growth factor basic measurement,-	ANKRD1
ENSG00000215039	CD27-AS1	-1.35153462838611	6.54912168300692e-5	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0088857	anti_sense	Q50	hsa-miR-642a-5p,hsa-miR-4292,hsa-miR-3620-5p,hsa-miR-4447,hsa-miR-1587,hsa-miR-6514-3p,hsa-miR-6752-3p,hsa-miR-6784-5p,hsa-miR-6890-3p	-	VAMP1
ENSG00000236700	LINC01010	1.32676726360871	6.56890670593093e-5	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0053623	integenic	Q50	hsa-miR-619-5p,hsa-miR-4267,hsa-miR-4430,hsa-miR-6089	Dental caries,-	TBPL1
ENSG00000245937	SLC12A2-DT	-1.40864618347104	6.75914808686732e-5	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0044716	anti_sense	Q50	hsa-miR-140-3p,hsa-miR-4691-3p	Facial hair thickness measurement,Red blood cell distribution width; Apolipoprotein a 1 measurement; Myeloid white cell count; High density lipoprotein cholesterol measurement; Bmi-adjusted waist-hip ratio; Skin and soft tissue staphylococcus aureus infection,Serum alanine aminotransferase measurement; Sex hormone-binding globulin measurement; Low density lipoprotein triglyceride measurement; Body fat percentage; Waist-hip ratio; Total blood protein measurement; High density lipoprotein cholesterol measurement; Appendicular lean mass; Vital capacity; Aspartate aminotransferase measurement,Lean body mass,Systolic blood pressure,Varicose veins; Sex hormone-binding globulin measurement; Fev/fec ratio; High density lipoprotein cholesterol measurement; Serum albumin measurement,Red blood cell distribution width,Body height,Lymphocyte percentage of leukocytes; Lymphocyte count; Bmi-adjusted waist circumference; Nicotine dependence symptom count; Neutrophil percentage of leukocytes; Platelet-to-lymphocyte ratio,Serum alanine aminotransferase measurement; Appendicular lean mass,Bmi-adjusted waist-hip ratio,Body fat distribution; Lymphocyte count; Red blood cell distribution width,Calcium measurement; Sex hormone-binding globulin measurement; Serum albumin measurement; Red blood cell distribution width,Breast carcinoma,-	FBN2
ENSG00000289080	ENSG00000289080	-7.15737110133073	7.07350105427267e-5	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0110565	integenic	Not conserved	hsa-miR-1228-5p,hsa-miR-4492	Lymphocyte count,-	RABEP2
ENSG00000226239	ENSG00000226239	7.22186246352815	7.30729342653644e-5	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0129532	anti_sense	Q50		Cystatin c measurement,Cognitive decline measurement,-	PDRG1
ENSG00000179428	IL6-AS1	6.96438638445648	7.84533426318271e-5	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0056610	anti_sense,sense	Q50		Platelet count; Aspartate aminotransferase measurement,Cerebrospinal fluid clusterin measurement,C-reactive protein measurement,Leukocyte count,C-reactive protein measurement; Mean corpuscular hemoglobin,Serum albumin measurement,Unipolar depression,Lymphocyte percentage of leukocytes,Serum alanine aminotransferase measurement,Parental genotype effect measurement; Birth weight,Leukocyte count; C-reactive protein measurement; Lymphocyte count,Lymphocyte count,Lung carcinoma,Mean corpuscular hemoglobin,Albumin:globulin ratio measurement; Serum non-albumin protein measurement,Platelet count,Bilirubin measurement,Leukocyte count; Neutrophil count; Myeloid white cell count; 3-hydroxyphenylacetic acid measurement,Serum albumin measurement; C-reactive protein measurement; Body height,Tonsillectomy risk measurement,Longevity; Takayasu arteritis,Eosinophil count,Pulse pressure measurement,Systemic lupus erythematosus,Serum non-albumin protein measurement,Aortic stenosis; Aortic valve calcification,Pulse pressure measurement; Cerebrospinal fluid clusterin measurement,-	STEAP1B
ENSG00000265206	MIR142HG	1.12748185098993	8.27008451337321e-5	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0117712	integenic	Q75	hsa-miR-4313,hsa-miR-4722-5p,hsa-miR-6780a-3p	Platelet crit; Late-onset alzheimers disease; Platelet count; Monocyte count; Family history of alzheimer’s disease,Leukocyte count,-	TSPOAP1
ENSG00000196951	SCOC-AS1	-3.01637177583727	8.28651336629758e-5	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0037486	anti_sense	Not conserved	hsa-miR-370-3p		CLGN
ENSG00000291097	HLA-L	2.38412777720308	9.39323758512389e-5	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0049134	integenic	Not conserved			TRIM39
ENSG00000262370	ENSG00000262370	-1.53093516617047	1.0048332124459e-4	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0109115	anti_sense	Not conserved	hsa-miR-4329	Body height,-	ZSCAN10
ENSG00000235823	OLMALINC	-1.24188322185594	1.0442557147918e-4	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0080102	sense	Q50	hsa-miR-378a-5p,hsa-miR-619-5p,hsa-miR-6089	Alkaline phosphatase measurement,-	SCD
ENSG00000223768	LINC00205	-1.16286782878264	1.0517728257904e-4	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0133618	integenic	Q50	hsa-miR-92b-5p,hsa-miR-619-5p,hsa-miR-1205,hsa-miR-3692-5p,hsa-miR-3934-5p,hsa-miR-4472,hsa-miR-4505,hsa-miR-6751-3p,hsa-miR-6803-5p	Systemic lupus erythematosus,Bmi-adjusted waist-hip ratio,Bmi-adjusted waist circumference; Bmi-adjusted waist-hip ratio,Bmi-adjusted waist circumference,-	ADARB1
ENSG00000224950	ENSG00000224950	1.52091597014135	1.0548267695872e-4	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0006329	sense	Q50	hsa-miR-619-5p,hsa-miR-670-5p,hsa-miR-920,hsa-miR-3160-5p,hsa-miR-4286,hsa-miR-4447,hsa-miR-4722-5p,hsa-miR-6089,hsa-miR-6132,hsa-miR-6776-5p	Covid-19,Diastolic blood pressure,Cystatin c measurement,Leukocyte count; Neutrophil count,Creatinine measurement,Systemic lupus erythematosus,Primary biliary cirrhosis,Response to sulfasalazine; Drug-induced agranulocytosis,Stressful life event measurement; Depressive symptom measurement,-	CD58
ENSG00000249173	LINC01093	3.08965572723045	1.0588343701395e-4	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0039055	integenic	Q50	hsa-miR-619-5p,hsa-miR-4505,hsa-miR-6808-5p,hsa-miR-6769b-5p		ACSL1
ENSG00000286989	ENSG00000286989	-3.45055363112261	1.0787195211595e-4	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0000179	overlap_antisense	Q50	hsa-miR-338-3p,hsa-miR-4292,hsa-miR-4472,hsa-miR-1343-3p,hsa-miR-5572,hsa-miR-5587-3p,hsa-miR-6511b-3p,hsa-miR-6754-5p,hsa-miR-6803-5p,hsa-miR-6804-3p,hsa-miR-6890-3p	Serum alanine aminotransferase measurement; Sex hormone-binding globulin measurement; Low density lipoprotein triglyceride measurement; Body fat percentage; High density lipoprotein cholesterol measurement; Aspartate aminotransferase measurement,-	MIB2
ENSG00000235314	LINC00957	-2.80076549614308	1.325374126284e-4	LPS_Whole_Cell_vs_Control_Whole_Cell	HSALNG0057613	integenic	Not conserved	hsa-miR-619-5p,hsa-miR-4466,hsa-miR-4505,hsa-miR-5585-3p,hsa-miR-6747-3p,hsa-miR-6784-5p	-	DBNL
