Ensembl_ID	Gene_symbol	logFC	FDR	Comparison	LncBook ID	Type	Conservation	miRNA	GWAS	nearest PC
ENSG00000260219	CD2BP2-DT	-1.37383564169912	3.73347346196712e-30	M1_vs_M2	HSALNG0110725	anti_sense	Q50	hsa-miR-4534,hsa-miR-6775-3p	-	MYL11
ENSG00000289582	ENSG00000289582	5.14213840784646	4.6130947924026e-30	M1_vs_M2	NA	NA	NA	NA	NA	GBP2
ENSG00000185433	LINC00158	6.4805151907273	1.06025942102881e-29	M1_vs_M2	HSALNG0132374	integenic	Not conserved			MRPL39
ENSG00000234572	LINC01800	-3.8185401063597	8.08066143233817e-29	M1_vs_M2	HSALNG0015493	integenic	Q50	hsa-miR-27a-5p,hsa-miR-200c-5p,hsa-miR-7113-3p	Cholesteryl ester 22:6 measurement,Ccl2 measurement,Visceral adipose tissue measurement,Dna methylation,Epithelial cell adhesion molecule measurement,Sex hormone-binding globulin measurement,Obstructive sleep apnea; Sleep apnea measurement,Protein measurement,Monocyte percentage of leukocytes,-	SERTAD2
ENSG00000250041	ENSG00000250041	-2.62481963957521	9.71921881421882e-29	M1_vs_M2	HSALNG0082662	integenic	Q90	hsa-miR-619-5p,hsa-miR-4505,hsa-miR-6089,hsa-miR-6165	Heel bone mineral density,Bmi-adjusted waist circumference; Bmi-adjusted waist-hip ratio; Waist-hip ratio,-	ZBED5
ENSG00000286174	ENSG00000286174	5.08934777493499	1.13687486888492e-28	M1_vs_M2	HSALNG0010970	anti_sense	Q50		Mortality,White matter microstructure measurement,-	WDR26
ENSG00000250802	ZBED3-AS1	-2.72716746921823	2.57998572456739e-28	M1_vs_M2	HSALNG0042820	anti_sense,sense	Q50	hsa-miR-619-5p,hsa-miR-877-3p,hsa-miR-4505,hsa-miR-4722-5p,hsa-miR-6803-5p,hsa-miR-6892-3p	Self-injurious behavior,Fasting blood glucose measurement,Autism,Glucose measurement; Fasting blood glucose measurement,Hemoglobin a1 measurement; Bmi-adjusted waist-hip ratio,Body mass index,Glucose measurement,Waist-hip ratio; Bmi-adjusted waist-hip ratio,Hba1c measurement,Glucose measurement; Hba1c measurement,Hba1c measurement; Bmi-adjusted waist-hip ratio,Dental caries,Testosterone measurement,Hematocrit; Hemoglobin measurement,Hematocrit; Hemoglobin measurement; Red blood cell density measurement; Erythrocyte count,Thyroid stimulating hormone measurement; Erythrocyte count,Hematocrit; Hemoglobin measurement; Red blood cell density measurement,Hemoglobin measurement,Bmi-adjusted waist-hip ratio,-	NA
ENSG00000234883	MIR155HG	1.73850095576333	2.17820834342424e-27	M1_vs_M2	HSALNG0132382	anti_sense,sense	Q75	hsa-miR-6089,hsa-miR-8485	Neuropsychological test,Intelligence,Response to carboplatin,Nicotine dependence symptom count,Gout,Open-angle glaucoma,Triglyceride measurement,Erythrocyte count,Chronic lymphocytic leukemia,Cerebrospinal fluid biomarker measurement; Alpha synuclein measurement,Duchenne muscular dystrophy; Disease progression measurement,-,Amyloid plaque accumulation rate	JAM2
ENSG00000259760	ENSG00000259760	-1.20622942049077	5.03603470704213e-27	M1_vs_M2	HSALNG0108537	anti_sense	Q75		-	TTC23
ENSG00000237352	LINC01358	3.87903777544339	9.0877684434253e-27	M1_vs_M2	HSALNG0003970	integenic	Q50		Serum albumin measurement,Response to lithium ion; Bipolar disorder,Hematocrit; Pulse pressure measurement,-	FGGY
ENSG00000260135	MMP2-AS1	2.33775404955336	2.6783333606658297e-26	M1_vs_M2	HSALNG0111641	anti_sense	Q90		Abnormality of refraction,Age-related hearing impairment,-	CES1
ENSG00000205057	CLLU1-AS1	2.87588462337032	4.18712959555247e-26	M1_vs_M2	NA	NA	NA	NA	NA	BTG1
ENSG00000261888	ENSG00000261888	-3.95643665452832	4.37926622532973e-26	M1_vs_M2	HSALNG0145190	integenic	Not conserved		Hematocrit	METRNL
ENSG00000205414	ENSG00000205414	-3.53940400800261	2.59254002405069e-25	M1_vs_M2	HSALNG0144931	anti_sense	Q50			SNX20
ENSG00000227502	MROCKI	3.57652997558317	3.65258855986046e-25	M1_vs_M2	HSALNG0052921	integenic	Q50	hsa-miR-619-5p,hsa-miR-4505		HDAC2
ENSG00000258521	ENSG00000258521	2.79289608750939	3.7178112508818694e-25	M1_vs_M2	HSALNG0103731	anti_sense	Not conserved			SLC25A47
ENSG00000225783	MIAT	2.37231740469922	6.661121326315459e-25	M1_vs_M2	HSALNG0134655	integenic	Q50	hsa-miR-216a-3p,hsa-miR-619-5p,hsa-miR-1285-5p,hsa-miR-4496,hsa-miR-4505,hsa-miR-4690-3p,hsa-miR-4726-3p,hsa-miR-5007-5p,hsa-miR-6089,hsa-miR-6754-5p,hsa-miR-6777-3p,hsa-miR-8485	Serum igg glycosylation measurement,Rr interval,Non-hodgkins lymphoma,Grey matter density measurement,Diet measurement,Gastroesophageal reflux disease,Self reported educational attainment; Cognitive function measurement,Cognitive function measurement; Mathematical ability,Intelligence,Lysophosphatidylethanolamine 18:1 measurement,Cognition,Electroencephalogram measurement; Theta wave measurement,Parental genotype effect measurement; Peanut allergy measurement,Covid-19; Pneumonia,Hypermetropia; Myopia,-	CRYBA4
ENSG00000204971	ENSG00000204971	-2.9084222108935	6.79916012247342e-25	M1_vs_M2	HSALNG0085534	integenic	Not conserved	hsa-miR-412-3p,hsa-miR-6769b-5p		PHOX2A
ENSG00000286162	ENSG00000286162	2.44889232175627	1.5528574700610601e-24	M1_vs_M2	HSALNG0069800	integenic	Q50			PLGRKT
ENSG00000225434	LINC01504	-1.83126650218779	2.69048371150344e-24	M1_vs_M2	HSALNG0071849	anti_sense	Q90	hsa-miR-619-5p,hsa-miR-4436a,hsa-miR-8485	Serum albumin measurement,Cognitive function measurement,-	GDA
ENSG00000253773	CFAP418-AS1	-3.60347148933719	1.3577154588728298e-23	M1_vs_M2	HSALNG0150259	integenic	Q50	hsa-miR-3960,hsa-miR-6089,hsa-miR-8072		PLEKHF2
ENSG00000237525	ENSG00000237525	-5.42985520192221	1.68989687754834e-23	M1_vs_M2	HSALNG0022085	integenic	Q50		-	ATIC
ENSG00000291040	CD99P1	-2.92565395348864	6.23882944230675e-23	M1_vs_M2	HSALNG0136380	integenic	Not conserved		Adolescent idiopathic scoliosis	CD99
ENSG00000237638	LINC02245	-1.7816419709635	1.07122455989808e-22	M1_vs_M2	HSALNG0015516	integenic	Not conserved			RAB1A
ENSG00000272081	FCHO2-DT	-2.81899639979731	2.08057295324963e-22	M1_vs_M2	HSALNG0042600	anti_sense	Q75	hsa-miR-4466,hsa-miR-3960	Serum urea measurement; Serum albumin measurement; Aspartate aminotransferase measurement,Calcium measurement,Heel bone mineral density,Albumin:globulin ratio measurement; Serum non-albumin protein measurement,Monocyte count,Mean reticulocyte volume; Mean corpuscular volume; Serum albumin measurement,-	ZNF366
ENSG00000288954	ENSG00000288954	8.70536251232504	2.22209169926124e-22	M1_vs_M2	HSALNG0089060	integenic	Not conserved	hsa-miR-211-3p	Blood protein measurement,-	CLEC4E
ENSG00000290866	OTOAP1	-3.7138703842591	4.9630358592745e-22	M1_vs_M2	NA	NA	NA	NA	NA	NPIPB5
ENSG00000291086	LGALS17A	5.96344174789393	8.052819254003939e-22	M1_vs_M2	HSALNG0126029	integenic	Not conserved			LGALS14
ENSG00000225886	ENSG00000225886	5.26076013859043	8.367555236741919e-22	M1_vs_M2	HSALNG0002013	integenic	Not conserved			FAM76A
ENSG00000290427	ENSG00000290427	-1.55572860953343	1.55165294563387e-21	M1_vs_M2	HSALNG0123614	integenic	Not conserved		Susceptibility to chronic sinus infection measurement	MBD3L2B
ENSG00000260565	ERVK13-1	-1.0271267209771	2.34318260342821e-21	M1_vs_M2	HSALNG0109047	anti_sense	Q75	hsa-miR-4323,hsa-miR-3620-5p,hsa-miR-1587,hsa-miR-6089	Intraocular pressure measurement,Aspartate aminotransferase measurement,-	PRSS27
ENSG00000242258	LINC00996	8.61396050314265	2.50368991648785e-21	M1_vs_M2	HSALNG0062275	sense	Not conserved		Electroencephalogram measurement	GIMAP8
ENSG00000245248	USP2-AS1	-2.63584765384981	3.5621089047922604e-21	M1_vs_M2	HSALNG0143088	integenic	Not conserved		-	RNF26
ENSG00000271032	ENSG00000271032	3.41816081136608	3.83554002609118e-21	M1_vs_M2	HSALNG0125561	anti_sense	Not conserved		Calcium measurement; Serum albumin measurement,Serum albumin measurement,-	ZNF792
ENSG00000267296	CEBPA-DT	-2.02195353440373	6.021442992527089e-20	M1_vs_M2	HSALNG0125425	integenic	Q50	hsa-miR-1303,hsa-miR-6764-5p	Bmi-adjusted waist circumference,Reticulocyte count; Reticulocyte measurement,-	CEBPG
ENSG00000286546	ENSG00000286546	-3.24198169368483	7.29095962911944e-20	M1_vs_M2	HSALNG0128824	anti_sense	Not conserved		Cognitive impairment measurement,High density lipoprotein cholesterol measurement; Response to diuretic,-	KIF16B
ENSG00000291143	ENSG00000291143	2.31602437135974	1.8835970851101e-19	M1_vs_M2	NA	NA	NA	NA	NA	OR2AG2
ENSG00000287839	ENSG00000287839	2.0669868640336	2.35653552321868e-19	M1_vs_M2	HSALNG0007520	integenic	Not conserved		Neutrophil count	YY1AP1
ENSG00000233901	LINC01503	-2.03186721929662	7.1826136520702e-19	M1_vs_M2	HSALNG0074718	integenic	Q75	hsa-miR-185-3p,hsa-miR-762,hsa-miR-3620-5p,hsa-miR-4505,hsa-miR-4530,hsa-miR-1587,hsa-miR-6089,hsa-miR-6732-5p,hsa-miR-6791-5p,hsa-miR-8485	Atopic eczema,Protein measurement,Caudate nucleus measurement; Functional brain measurement; Response to reward,-	NA
ENSG00000279278	ENSG00000279278	-2.29596783550881	7.948307825904859e-19	M1_vs_M2	HSALNG0134311	integenic	Not conserved	hsa-miR-198,hsa-miR-210-5p		VPREB1
ENSG00000258791	LINC00520	-1.65270025191995	8.930572331549059e-19	M1_vs_M2	HSALNG0101489	integenic	Q50	hsa-miR-619-5p,hsa-miR-4505,hsa-miR-1587,hsa-miR-6165	Parental longevity,-	TBPL2
ENSG00000249173	LINC01093	5.93809029528373	5.873672061826e-18	M1_vs_M2	HSALNG0039055	integenic	Q50	hsa-miR-619-5p,hsa-miR-4505,hsa-miR-6808-5p,hsa-miR-6769b-5p		ACSL1
ENSG00000261644	CYLD-AS1	2.07890430054362	1.19952954634048e-17	M1_vs_M2	HSALNG0111361	anti_sense	Q50	hsa-miR-6089,hsa-miR-8485	Psoriasis; Inflammatory bowel disease; Ulcerative colitis; Ankylosing spondylitis; Crohn's disease; Sclerosing cholangitis,Psoriasis; Ulcerative colitis; Ankylosing spondylitis; Crohn's disease; Sclerosing cholangitis,-	SNX20
ENSG00000197180	ATP6AP1-DT	-1.26814306339257	1.63584215575917e-17	M1_vs_M2	HSALNG0140852	integenic	Q75	hsa-miR-619-5p,hsa-miR-4297,hsa-miR-4279		DNASE1L1
ENSG00000287543	ENSG00000287543	3.81830226348757	1.87030993436181e-17	M1_vs_M2	HSALNG0144564	anti_sense	Q50		Bmi-adjusted hip circumference,-	GOLGA6A
ENSG00000205837	LINC00487	5.68128956443739	2.64429135234271e-17	M1_vs_M2	HSALNG0012718	integenic	Q50	hsa-miR-4430		CMPK2
ENSG00000254054	ENSG00000254054	-6.09185843154953	1.37741714055706e-16	M1_vs_M2	HSALNG0063689	anti_sense	Q50	hsa-miR-331-3p,hsa-miR-3194-3p,hsa-miR-4257,hsa-miR-2467-3p		PCM1
ENSG00000263069	RNF213-AS1	2.00799361330764	1.54245607320188e-16	M1_vs_M2	HSALNG0119191	anti_sense	Q50		-	NPTX1
ENSG00000256746	MADD-AS1	1.98824010416769	1.7031194779679299e-16	M1_vs_M2	HSALNG0084043	intronic_antisense	Q75	hsa-miR-6747-3p		ACP2
ENSG00000291097	HLA-L	1.69516564436781	1.78924958926537e-16	M1_vs_M2	HSALNG0049134	integenic	Not conserved			TRIM39
ENSG00000233237	LINC00472	4.02372882982437	2.33528885372483e-16	M1_vs_M2	HSALNG0051173	integenic	Q50			B3GAT2
ENSG00000125462	MIR9-1HG	5.57808509944763	2.51808986980856e-16	M1_vs_M2	HSALNG0007588	sense	Not conserved			MEF2D
ENSG00000226328	NUP50-DT	1.06439059832731	2.57202831233483e-16	M1_vs_M2	HSALNG0135916	integenic	Q50	hsa-miR-4492,hsa-miR-6763-5p	Mean corpuscular hemoglobin concentration,-	KIAA0930
ENSG00000258441	LINC00641	1.47198384709243	3.2451709755902003e-16	M1_vs_M2	HSALNG0099873	integenic	Not conserved		Bipolar disorder,-	HNRNPC
ENSG00000253351	LINC01298	-7.87674047814882	4.84236146366368e-16	M1_vs_M2	HSALNG0067084	integenic	Q50	hsa-miR-30b-3p,hsa-miR-331-3p,hsa-miR-4308,hsa-miR-5572	Low density lipoprotein cholesterol measurement	CFAP418
ENSG00000255422	ENSG00000255422	-2.36195433029836	6.43684663054915e-16	M1_vs_M2	HSALNG0087571	anti_sense	Q90		-	PHLDB1
ENSG00000287415	ENSG00000287415	-4.59769449386528	8.94789510886781e-16	M1_vs_M2	HSALNG0025355	integenic	Q50	hsa-miR-8485	Polyp of colon,Colorectal cancer; Colorectal adenoma,Colorectal cancer,Heel bone mineral density,Hip bone mineral density,Testosterone measurement; Systolic blood pressure,Testosterone measurement,Hypermetropia; Bone density; Myopia,Bone density,Femoral neck bone mineral density; Bone fracture,Bone density; Heel bone mineral density,Drugs affecting bone structure and mineralization use measurement,Femoral neck bone mineral density; Spine bone mineral density,Osteoporosis,Lean body mass; Bone density,Adolescent idiopathic scoliosis,Systolic blood pressure,Myopia,Mean arterial pressure,Forced expiratory volume; Fev/fec ratio; Response to bronchodilator,Response to amisulpride; Longitudinal bmi measurement,Refractive error,-	ZNF621
ENSG00000272341	ENSG00000272341	-2.19571997288599	9.02868076125943e-16	M1_vs_M2	HSALNG0048332	anti_sense	Q75	hsa-miR-6799-5p	-	STMND1
ENSG00000260877	ENSG00000260877	3.10195228065677	9.05450681440509e-16	M1_vs_M2	HSALNG0085333	integenic	Not conserved	hsa-miR-4308,hsa-miR-4447,hsa-miR-4492		MYEOV
ENSG00000273032	DGCR5	-5.77038123494958	1.0224309441966301e-15	M1_vs_M2	HSALNG0133984	integenic	Not conserved	hsa-miR-619-5p,hsa-miR-764		FAM246C
ENSG00000291114	SIGLEC17P	-1.67153211733524	1.07298314794676e-15	M1_vs_M2	NA	NA	NA	NA	NA	SIGLEC7
ENSG00000259225	LINC02345	-2.73265201645323	1.12012306772211e-15	M1_vs_M2	HSALNG0105099	integenic	Not conserved			TMCO5A
ENSG00000249825	THBS4-AS1	-3.45080100312005	1.8578745269404704e-15	M1_vs_M2	HSALNG0042960	anti_sense	Q90	hsa-miR-4447	Corneal topography,Intraocular pressure measurement,-,Thyroid stimulating hormone measurement; Abnormality of refraction	SERINC5
ENSG00000233392	UICLM	-7.9845673710705	2.2362573187431303e-15	M1_vs_M2	HSALNG0023633	anti_sense	Not conserved	hsa-miR-1227-5p,hsa-miR-4492,hsa-miR-6791-5p		MAB21L4
ENSG00000230487	PSMG3-AS1	-1.21217814932208	2.3078829123248502e-15	M1_vs_M2	HSALNG0055664	anti_sense	Not conserved	hsa-miR-30b-3p,hsa-miR-762,hsa-miR-1268b,hsa-miR-5589-5p,hsa-miR-6089	-	MAFK
ENSG00000219665	ZNF433-AS1	-2.16142262693902	2.3140949707710303e-15	M1_vs_M2	HSALNG0124080	anti_sense,sense	Q75	hsa-miR-619-5p,hsa-miR-4290,hsa-miR-4488,hsa-miR-6735-5p	Corneal endothelial cell measurement,Heel bone mineral density,-	NA
ENSG00000247708	STX18-AS1	-1.10026291183571	3.01670752349413e-15	M1_vs_M2	HSALNG0032553	integenic	Q50			MSX1
ENSG00000203446	SUGCT-AS1	1.0646355561654	3.0714794135621003e-15	M1_vs_M2	HSALNG0057426	anti_sense	Q90	hsa-miR-6089,hsa-miR-6824-3p	-	MPLKIP
ENSG00000243055	GK-AS1	1.98568852222339	4.67621209778507e-15	M1_vs_M2	HSALNG0151186	anti_sense	Q50	hsa-miR-619-5p	-	TAB3
ENSG00000272666	KLHDC7B-DT	4.87236291201858	1.06153467571022e-14	M1_vs_M2	HSALNG0136305	integenic	Q50	hsa-miR-5589-5p	Erythrocyte count,Monocyte count	SYCE3
ENSG00000248323	LUCAT1	1.27595957823927	1.1172782390978101e-14	M1_vs_M2	HSALNG0043427	anti_sense	Q90	hsa-miR-619-5p,hsa-miR-4270,hsa-miR-4290,hsa-miR-5006-5p,hsa-miR-6089	Melanoma,Cervical carcinoma,Hematocrit,Red blood cell density measurement,Erythrocyte count,Body height,Uric acid measurement; Cystatin c measurement,Lean body mass,Hip geometry,Colorectal health,Adolescent idiopathic scoliosis,Colorectal cancer,-	ARRDC3
ENSG00000286972	ENSG00000286972	-3.40275033220649	1.4480746986847802e-14	M1_vs_M2	HSALNG0146843	integenic	Q90		Abnormal paneth cell measurement,-	TOP1
ENSG00000290418	TPTEP1	-1.2956609964889	1.56308548830487e-14	M1_vs_M2	HSALNG0133819	integenic	Not conserved		-	IL17RA
ENSG00000250274	ENSG00000250274	4.28203644884947	1.71590262300254e-14	M1_vs_M2	NA	NA	NA	NA	NA	LCP2
ENSG00000178803	ADORA2A-AS1	7.83531531061783	2.6044087569524e-14	M1_vs_M2	HSALNG0134495	anti_sense	Q50	hsa-miR-370-3p,hsa-miR-6807-3p	Alcohol consumption measurement,Acne,Sodium measurement,Glucagon measurement,Coffee consumption measurement,Supramarginal gyrus volume measurement,Tea consumption measurement,Cups of coffee per day measurement,Serum gamma-glutamyl transferase measurement,Coffee consumption measurement; Tea consumption measurement,Alcohol use disorder measurement; Alcohol consumption measurement,-	GUCD1
ENSG00000230647	ENSG00000230647	8.02441029569339	3.76357101132589e-14	M1_vs_M2	HSALNG0145008	integenic	Q75	hsa-miR-619-5p	Heel bone mineral density,-	HS3ST3B1
ENSG00000286067	ENSG00000286067	1.47449698423791	6.35994583541928e-14	M1_vs_M2	HSALNG0094501	anti_sense	Not conserved	hsa-miR-1227-5p,hsa-miR-6791-5p		SIRT4
ENSG00000226822	LINC02785	-1.86333321782325	7.33434604218532e-14	M1_vs_M2	HSALNG0005787	anti_sense	Q50	hsa-miR-1224-5p,hsa-miR-4508,hsa-miR-4638-3p,hsa-miR-6089	Bipolar disorder,Neutrophil count,Waist-hip ratio,Heel bone mineral density,Hba1c measurement,Hemoglobin a1 measurement,Mean corpuscular volume,Covid-19,Growth-regulated alpha protein measurement,Herpes zoster,Forced expiratory volume; Fev/fec ratio; Response to bronchodilator,Forced expiratory volume; Response to bronchodilator,-	NBPF6
ENSG00000253738	OTUD6B-AS1	-1.06232350800717	8.480339312078771e-14	M1_vs_M2	HSALNG0066885	anti_sense	Q50		-	PIP4P2
ENSG00000260807	CEROX1	-1.71844902330248	1.17320366142456e-13	M1_vs_M2	HSALNG0108830	sense	Q50	hsa-miR-505-5p,hsa-miR-615-5p,hsa-miR-762,hsa-miR-3620-5p,hsa-miR-4505,hsa-miR-1587,hsa-miR-7106-3p,hsa-miR-7160-3p	Body height,-	LMF1
ENSG00000259342	ENSG00000259342	3.23757097021962	1.38238680677881e-13	M1_vs_M2	HSALNG0105649	anti_sense	Q75	hsa-miR-4505	-	GATM
ENSG00000229400	CNIH3-AS1	4.69991101967242	1.81061831880111e-13	M1_vs_M2	HSALNG0010970	anti_sense	Q50		Mortality,White matter microstructure measurement,-	WDR26
ENSG00000204832	ST8SIA6-AS1	-5.51885517859961	2.09112916352886e-13	M1_vs_M2	HSALNG0076446	anti_sense	Q50	hsa-miR-619-5p,hsa-miR-6089,hsa-miR-6764-5p	Sleep apnea measurement,Urinary albumin to creatinine ratio; Moderate albuminuria,Blood protein measurement,Aspartate aminotransferase measurement,-	VIM
ENSG00000282851	BISPR	1.10037479567289	2.9758178113473e-13	M1_vs_M2	HSALNG0124521	sense	Not conserved	hsa-miR-6775-3p	Blood phosphate measurement,-	MVB12A
ENSG00000291135	FCGR1BP	3.56425488785614	4.20676730142715e-13	M1_vs_M2	NA	NA	NA	NA	NA	SRGAP2C
ENSG00000289161	ENSG00000289161	1.36092886363139	5.77853940697146e-13	M1_vs_M2	HSALNG0069294	anti_sense	Not conserved	hsa-miR-619-5p	-	MROH6
ENSG00000290041	ENSG00000290041	1.91397459567318	7.12163058708897e-13	M1_vs_M2	HSALNG0003215	anti_sense,sense	Q75	hsa-miR-619-5p	Soluble triggering receptor expressed on myeloid cells 2 measurement,Intraocular pressure measurement,-	BTBD19
ENSG00000284633	ENSG00000284633	3.48201457239269	8.016667227485789e-13	M1_vs_M2	HSALNG0135492	anti_sense	Q50	hsa-miR-4463,hsa-miR-4776-5p,hsa-miR-6769b-5p	Fev/fec ratio,Ulcerative colitis; Crohn's disease; Inflammatory bowel disease,Psoriasis; Inflammatory bowel disease; Ulcerative colitis; Ankylosing spondylitis; Crohn's disease; Sclerosing cholangitis,Body weight,Platelet crit,Biliary liver cirrhosis,Hair colour measurement,Psoriasis; Ulcerative colitis; Ankylosing spondylitis; Crohn's disease; Sclerosing cholangitis,-	SYNGR1
ENSG00000286481	ENSG00000286481	-3.82114883498138	9.15236625502166e-13	M1_vs_M2	HSALNG0018495	integenic	Not conserved			TSN
ENSG00000261596	ENSG00000261596	1.20164350164431	2.5786998702596297e-12	M1_vs_M2	HSALNG0110129	sense	Q75		-	METTL9
ENSG00000288700	ENSG00000288700	-3.23953402794931	3.8266327017340195e-12	M1_vs_M2	HSALNG0147628	intronic_sense	Q50			CEP63
ENSG00000256967	ENSG00000256967	3.64772158051658	4.03738147661342e-12	M1_vs_M2	HSALNG0088974	anti_sense	Q50	hsa-miR-146b-3p	-	RBP5
ENSG00000272734	ADIRF-AS1	-1.35216984917083	7.163110340781739e-12	M1_vs_M2	HSALNG0079425	anti_sense,sense	Q75	hsa-miR-3620-5p,hsa-miR-4447,hsa-miR-4505,hsa-miR-1587	-	MMRN2
ENSG00000229272	LINC03036	-4.18138664068641	9.194751943790159e-12	M1_vs_M2	HSALNG0081008	integenic	Not conserved			EIF3A
ENSG00000257354	MIRLET7IHG	1.44875942739135	9.48842818247124e-12	M1_vs_M2	HSALNG0091856	integenic	Q50	hsa-miR-4286	Waist circumference,-	MON2
ENSG00000291223	FAM86DP	-1.49749564178831	1.1070522865324e-11	M1_vs_M2	HSALNG0026916	integenic	Not conserved	hsa-miR-485-5p		ZNF717
ENSG00000253931	LINC02990	-3.98063827630565	1.71992635373319e-11	M1_vs_M2	HSALNG0069286	anti_sense	Q75	hsa-miR-6803-5p,hsa-miR-6769b-5p	Apolipoprotein a 1 measurement; High density lipoprotein cholesterol measurement,-	RHPN1
ENSG00000228863	ENSG00000228863	3.05562696477489	2.0224788673314098e-11	M1_vs_M2	HSALNG0007856	anti_sense	Not conserved	hsa-miR-4776-3p	Moderate albuminuria,-	SLAMF7
ENSG00000223901	ENSG00000223901	2.55260014746825	2.14474103961226e-11	M1_vs_M2	HSALNG0133720	anti_sense	Q50		-	YBEY
ENSG00000172965	MIR4435-2HG	-1.2221354576374	2.15987326989546e-11	M1_vs_M2	HSALNG0017878	integenic	Q50			ANAPC1
ENSG00000233030	ENSG00000233030	7.52005781359756	2.1790936394755598e-11	M1_vs_M2	HSALNG0142341	anti_sense,intronic_sense	Not conserved		Monocyte count,-	H2BC18
ENSG00000272405	ENSG00000272405	-1.27189973070313	3.18418389582136e-11	M1_vs_M2	HSALNG0007612	anti_sense	Q75	hsa-miR-4722-5p,hsa-miR-6511a-3p	Blood protein measurement,-	NES
ENSG00000272449	ENSG00000272449	1.10878006988243	3.3578332248918694e-11	M1_vs_M2	HSALNG0000274	integenic	Not conserved	hsa-miR-8485		TNFRSF14
ENSG00000291155	CT75	5.11314512186777	3.8402795063466495e-11	M1_vs_M2	HSALNG0022522	integenic	Q50	hsa-miR-4308,hsa-miR-4467,hsa-miR-3960	Susceptibility to scarlet fever measurement,-	SGPP2
ENSG00000273341	ENSG00000273341	-1.62487168548888	4.04107093403082e-11	M1_vs_M2	HSALNG0059115	anti_sense	Q50	hsa-miR-4466,hsa-miR-7703	Body mass index,Gut microbiome measurement,Hba1c measurement,Hemoglobin a1 measurement,-	CCDC146
ENSG00000257027	ENSG00000257027	1.47010053574224	4.6160422910762797e-11	M1_vs_M2	HSALNG0089164	integenic	Not conserved			CLEC2D
ENSG00000260898	ADPGK-AS1	-1.38461141033057	7.34884326722285e-11	M1_vs_M2	HSALNG0107094	anti_sense	Q75	hsa-miR-484,hsa-miR-6089,hsa-miR-6848-5p,hsa-miR-8485	Urate measurement,Grip strength measurement,Body weight,Vital capacity,Body mass index,Body mass index; Visceral adipose tissue measurement,Triglyceride measurement; Body mass index,-	BBS4
ENSG00000287576	ENSG00000287576	2.45791272206855	9.235387674628089e-11	M1_vs_M2	HSALNG0150312	integenic	Not conserved		Leukocyte count	GSDMD
ENSG00000286548	ENSG00000286548	2.36280872256748	1.34946641610779e-10	M1_vs_M2	HSALNG0005059	anti_sense	Q50		Prostate carcinoma,Blood protein measurement,Total blood protein measurement,Mathematical ability,Adolescent idiopathic scoliosis,Bilirubin measurement,-	GBP5
ENSG00000237499	WAKMAR2	2.3580404768836	1.35914724446473e-10	M1_vs_M2	HSALNG0053791	anti_sense	Q50	hsa-miR-619-5p,hsa-miR-4472,hsa-miR-4492,hsa-miR-6728-3p,hsa-miR-6803-5p,hsa-miR-6842-3p	Systemic lupus erythematosus,Total blood protein measurement,Eosinophil count,Eczema; Allergic rhinitis,Rheumatoid arthritis; Systemic lupus erythematosus,C-reactive protein measurement,-	PERP
ENSG00000162888	C1orf147	2.65217567078184	1.36132360749397e-10	M1_vs_M2	NA	NA	NA	NA	NA	EIF2D
ENSG00000233384	CNIH3-AS2	-2.03613126915591	1.37583715082884e-10	M1_vs_M2	HSALNG0010968	anti_sense	Q75	hsa-miR-4467,hsa-miR-3960,hsa-miR-7156-3p	-	WDR26
ENSG00000258602	LINC01629	2.56558222376348	1.6366293383069002e-10	M1_vs_M2	HSALNG0102605	integenic	Q50	hsa-miR-505-5p,hsa-miR-1268b,hsa-miR-6089,hsa-miR-6803-5p,hsa-miR-6823-5p,hsa-miR-6858-5p,hsa-miR-6877-3p	Protein measurement,Atrial fibrillation,Total blood protein measurement; Blood protein measurement,-	LRRC74A
ENSG00000232453	LINC02777	-1.04737151161237	1.88394021928482e-10	M1_vs_M2	HSALNG0003962	integenic	Not conserved		Bmi-adjusted hip circumference,-	JUN
ENSG00000230943	LINC02541	2.38200361860075	1.95569165498652e-10	M1_vs_M2	HSALNG0052910	integenic	Not conserved			HDAC2
ENSG00000291006	ENSG00000291006	1.5688935450991	2.3780164262531303e-10	M1_vs_M2	NA	NA	NA	NA	NA	TMEM14A
ENSG00000289880	ENSG00000289880	3.96901332698755	2.46884357202911e-10	M1_vs_M2	NA	NA	NA	NA	NA	FAM177B
ENSG00000260101	AFTPH-DT	-1.44373924220619	3.25280934330137e-10	M1_vs_M2	HSALNG0015480	anti_sense	Q90		Epithelial cell adhesion molecule measurement,Gut microbiome measurement,-	SERTAD2
ENSG00000236901	MIR600HG	-1.04448438237367	3.75282845218347e-10	M1_vs_M2	HSALNG0074272	sense	Not conserved		-	STRBP
ENSG00000258018	LINC02457	-1.68601462244132	5.01254202151461e-10	M1_vs_M2	HSALNG0094325	integenic	Not conserved			MAP1LC3B2
ENSG00000260630	SNAI3-AS1	-1.43014831348636	5.97450134236172e-10	M1_vs_M2	HSALNG0113528	anti_sense	Q50	hsa-miR-665,hsa-miR-3195,hsa-miR-6089	Airway imaging measurement,Hair colour measurement,Reticulocyte count; Reticulocyte measurement,-	CTU2
